,TOTAL_SHARES,FREE_FLOAT_SHARES,EPS_TTM,BPS,WEST_EPS_2017,WEST_EPS_2018,WEST_EPS_2019
600846.SH,624761516.0,478709667.0,0.297634281174,3.1057,,,
600847.SH,153287400.0,112222154.0,-0.267625215967,4.3545,,,
600848.SH,1119919277.0,212141390.0,0.407219216881,5.4973,0.448000013828,0.546299993992,0.696399986744
600850.SH,420799553.0,196285777.0,0.685675593054,4.6374,,,
600851.SH,1207056692.0,575729743.0,0.0751210281016,3.3767,,,
600853.SH,536807658.0,357827895.0,0.058970681618,1.5248,0.124700002372,0.191899999976,0.250900000334
600854.SH,519458538.0,352183425.0,-0.113280478412,3.7085,,,
600855.SH,331617425.0,214172240.0,0.142919749618,2.6178,0.243900001049,0.288700014353,0.379599988461
600856.SH,1134331150.0,721565314.0,0.462876548546,2.1559,0.583199977875,0.903299987316,1.25429999828
600857.SH,224319919.0,170030667.0,0.177473662738,2.8815,,,
600858.SH,520066589.0,247400863.0,0.0181302188978,5.7992,0.134599998593,0.195399999619,0.207499995828
600859.SH,776250350.0,305208191.0,0.744185247543,13.748,0.8382999897,0.935400009155,1.0584000349
600860.SH,422000000.0,139264948.0,-0.325366146351,1.2947,,,
600861.SH,316804949.0,210716549.0,0.29484819901,7.5511,0.430099993944,0.490900009871,0.170499995351
600862.SH,1393049107.0,398423528.0,0.107719010425,2.4955,0.0718000009656,0.0811000019312,0.0912000015378
600863.SH,5807745000.0,2518651797.0,0.0280880037502,1.7441,,,
600864.SH,2108513762.0,308203372.0,0.193049863286,6.5011,,,
600865.SH,376240316.0,230706828.0,0.208553797355,4.642,0.183400005102,0.221900001168,0.268400013447
600866.SH,645393465.0,435926410.0,0.0347337062826,1.6213,,,
600867.SH,1706320177.0,1027840044.0,0.404176735642,2.9131,0.581399977207,0.739199995995,0.941799998283
600868.SH,1898148679.0,1803241147.0,0.0276683243947,1.1795,,,
600869.SH,2219352746.0,551743378.0,0.0954875488414,2.5408,0.274300009012,0.328700006008,0.282799988985
600870.SH,523199665.0,318146694.0,-0.0114624579127,0.0289,,,
600871.SH,14142660995.0,1783333333.0,-1.11541378285,0.5074,0.00329999998212,0.129899993539,
600872.SH,796637194.0,711211744.0,0.516590161518,3.6584,0.598399996758,0.745500028133,0.924199998379
600873.SH,3108226603.0,1910888197.0,0.373646947105,3.026,0.424699991941,0.515200018883,0.580099999905
600874.SH,1427228430.0,371663244.0,0.326839761733,3.3127,0.346100002527,0.374199986458,
600875.SH,2336900368.0,1022883605.0,-0.699956731912,9.122,0.0966999977827,0.259099990129,0.468899995089
600876.SH,526766875.0,102748633.0,0.0232309777831,0.9956,,,
600877.SH,687282040.0,533715867.0,-0.2409488833,-0.394,,,
600879.SH,1359635642.0,580884478.0,0.39291462866,8.0494,0.4212000072,0.491499990225,0.572200000286
600880.SH,1093332092.0,725974741.0,0.0396260286028,3.2764,0.0610000006855,0.0688999965787,0.0846000015736
600881.SH,2599945737.0,1599643442.0,0.0439123182516,4.3271,0.170699998736,0.241999998689,
600882.SH,408538045.0,240397805.0,0.149549433933,2.9167,0.124799996614,0.25260001421,0.357800006866
600883.SH,236088000.0,127029695.0,0.229966502364,2.8696,,,
600884.SH,1122764986.0,554642508.0,0.331436522603,7.5125,0.651600003242,0.830699980259,0.997099995613
600885.SH,531972537.0,237506280.0,1.15303256749,6.7041,1.41470003128,1.79130005836,2.19849991798
600886.SH,6786023347.0,3448886758.0,0.531280236515,4.3624,0.623399972916,0.678499996662,0.603900015354
600887.SH,6079000108.0,5432907799.0,0.960967626166,4.0803,1.00559997559,1.1493999958,1.32650005817
600888.SH,641225872.0,399889116.0,0.0990646254523,5.1411,0.0908000022173,0.100800000131,0.123300001025
600889.SH,307069284.0,181661402.0,0.342359844073,4.8847,0.730199992657,0.932200014591,1.15069997311
600890.SH,579194925.0,352772550.0,-0.0735179013525,0.4783,,,
600891.SH,617585803.0,294313959.0,0.263593911646,4.7895,,,
600892.SH,139866047.0,42302854.0,1.00862929521,11.9929,,,
600893.SH,1948718750.0,747851489.0,0.462902248423,8.2133,0.538600027561,0.651700019836,0.752499997616
600894.SH,859946895.0,373584966.0,1.22615351067,8.0683,0.790300011635,0.831399977207,0.877399981022
600895.SH,1548689550.0,762652950.0,0.476860856438,5.4609,0.606599986553,0.744599997997,0.890900015831
600896.SH,869099075.0,417325773.0,-0.683842574542,2.5087,,,
600897.SH,297810000.0,95310000.0,1.33752396874,11.4195,1.56050002575,1.70650005341,1.89800000191
600898.SH,252523820.0,189770818.0,0.0584227354077,1.4763,0.508899986744,0.802299976349,1.14579999447
600900.SH,22000000000.0,4617770708.0,0.981840186734,5.964,0.92610001564,0.939199984074,0.961899995804
600908.SH,1848114814.0,184811482.0,0.495271618433,4.8299,0.527000010014,0.583599984646,0.637799978256
600909.SH,3621000000.0,800000000.0,0.171066514778,3.3164,0.215800002217,0.265300005674,0.294099986553
600917.SH,1556000000.0,155980000.0,0.238654231324,2.4012,0.274300009012,0.32769998908,0.398600012064
600919.SH,11544450000.0,1154450000.0,0.944718197922,7.3531,1.05390000343,1.20630002022,1.40250003338
600926.SH,3664428880.0,366450000.0,1.12301865714,15.18,1.74440002441,2.0069000721,2.49810004234
600936.SH,1671026239.0,300000000.0,0.149970695726,2.1048,,,
600939.SH,1814500000.0,181500000.0,0.162272530284,2.6572,0.54439997673,0.626399993896,
600958.SH,6215452011.0,3126154848.0,0.440060351712,6.5923,0.460399985313,0.553300023079,0.611500024796
600959.SH,3884529799.0,1395927359.0,0.220390592442,3.3904,,,
600960.SH,950515518.0,351811525.0,0.173751179852,4.5785,0.319999992847,0.426299989223,0.511500000954
600961.SH,527457914.0,297926552.0,0.0343571204052,0.3099,0.339700013399,0.54699999094,
600962.SH,262210000.0,137164531.0,-0.00882091941574,3.13,0.0102000003681,0.0223999992013,
600963.SH,1397733148.0,653602147.0,0.0273461065617,5.0497,0.255600005388,0.411100000143,0.634599983692
600965.SH,818700955.0,308413996.0,0.206114404142,2.1732,0.309500008821,0.363900005817,0.347699999809
600966.SH,1336844288.0,956451400.0,0.290179523825,3.2293,0.420800000429,0.560400009155,0.786499977112
600967.SH,1689631817.0,570805536.0,0.362911244663,4.3376,0.364199995995,0.437200009823,0.545599997044
600969.SH,264321774.0,197483751.0,0.381996118829,12.3173,0.507000029087,0.567499995232,0.635599970818
600970.SH,1754257928.0,840659893.0,0.30326213299,3.993,0.399399995804,0.466399997473,0.509299993515
600971.SH,1000004070.0,450388329.0,0.318115206591,6.0837,0.848999977112,0.874199986458,0.86779999733
600973.SH,1222112517.0,577037818.0,0.210639644852,4.0135,0.269699990749,0.326099991798,0.415499985218
600975.SH,652675584.0,318785040.0,0.269845284009,1.9261,0.268299996853,0.273000001907,0.269499987364
600976.SH,153398600.0,114814527.0,0.386445817954,6.7267,0.68440002203,0.945100009441,1.29499995708
600977.SH,1867000000.0,467000000.0,0.490780100873,5.3864,0.69779998064,0.832099974155,0.942300021648
600978.SH,1482870004.0,1073346612.0,0.497415284253,5.0978,0.617900013924,0.735400021076,0.86210000515
600979.SH,947892146.0,471618052.0,0.252372064395,3.5013,,,
600980.SH,152209880.0,77175621.0,0.231639380111,3.4412,,,
600981.SH,2242433192.0,241854629.0,0.328279672048,3.5223,,,
600982.SH,746930000.0,467835403.0,0.143771570696,3.2934,,,
600983.SH,766439000.0,196700400.0,0.467874756517,5.8125,0.595700025558,0.720899999142,0.977199971676
600984.SH,636764203.0,369954471.0,0.148303927757,5.009,0.291200011969,0.377099990845,0.51700001955
600985.SH,300156330.0,180699052.0,0.295976227421,4.7799,0.586600005627,0.945299983025,1.27079999447
600986.SH,962808133.0,350720980.0,0.520488189405,4.9717,0.59090000391,0.730700016022,0.809800028801
600987.SH,635310000.0,311768660.0,0.857150111662,5.0953,0.988799989223,1.11749994755,1.25209999084
600988.SH,713190748.0,394476034.0,0.438955467703,3.4804,0.544300019741,0.725499987602,0.777000010014
600990.SH,159179110.0,82250084.0,0.812845630246,8.35,1.44229996204,1.8259999752,2.2555000782
600992.SH,245090000.0,174760712.0,0.0906194033212,5.5696,,,
600993.SH,431053891.0,278299352.0,0.59548775218,4.7018,0.685500025749,0.773699998856,0.852599978447
600995.SH,478526400.0,331807400.0,0.353348781739,3.5271,0.317600011826,0.340600013733,0.363599985838
600996.SH,1042568441.0,210000000.0,0.315959121076,3.7674,0.526000022888,0.596499979496,
600997.SH,1587799851.0,534133335.0,0.355149498399,5.73,0.313800007105,0.322600007057,0.324699997902
600998.SH,1647026903.0,549646975.0,0.559217376008,5.5727,0.693400025368,0.856199979782,1.10220003128
600999.SH,6699409329.0,2330032992.0,0.861122797674,9.1476,0.947200000286,1.09319996834,1.20449995995
601000.SH,4558406626.0,1917694089.0,0.3033396641,3.0494,0.331900000572,0.361200004816,0.394899994135
601001.SH,1673700000.0,712067492.0,-0.140175420416,3.018,0.250600010157,0.181600004435,0.167300000787
601002.SH,792690000.0,464934793.0,0.120128534522,2.9555,0.181799992919,0.229599997401,0.187900006771
601003.SH,2562793200.0,448360065.0,0.14968828321,1.8882,,,
601005.SH,4436022580.0,1800913780.0,-0.966483358162,-0.1787,,,
601006.SH,14866791491.0,5694697955.0,0.556624512156,6.2595,0.757600009441,0.794099986553,0.840300023556
601007.SH,300000000.0,180121867.0,0.141490737333,4.6944,0.198300004005,0.22879999876,0.20759999752
601008.SH,1015215101.0,476431783.0,0.00695815523532,3.1613,0.0379999987781,0.0472999997437,
601009.SH,6058719946.0,3593496830.0,1.41878533364,8.91,1.4142999649,1.65719997883,2.03509998322
601010.SH,1848000000.0,898476124.0,0.156871760925,2.2861,,,
601011.SH,1367500000.0,757184440.0,0.0825139226984,3.1945,0.154300004244,0.207900002599,
601012.SH,1995890829.0,1132608594.0,0.862005149351,5.2803,0.990800023079,1.25890004635,1.55490005016
601015.SH,930000000.0,212924734.0,0.252791159527,2.9732,0.189999997616,0.439999997616,
601016.SH,4155560000.0,1925510600.0,0.0522241247991,3.0735,0.0570000000298,0.075300000608,0.0988000035286
601018.SH,13172847809.0,3120187004.0,0.176313203772,2.6794,0.195999994874,0.209900006652,0.224700003862
601020.SH,525676600.0,97864000.0,0.407072863106,2.9631,0.646399974823,0.790899991989,0.954400002956
601021.SH,800580000.0,200000000.0,1.10806148417,9.5265,1.46710002422,1.74349999428,2.10540008545
601028.SH,784664760.0,391483902.0,-0.84963816958,2.4847,0.0780000016093,0.109800003469,
601038.SH,995900000.0,183219422.0,0.195724686736,4.9135,,,
601058.SH,2293937214.0,2015243600.0,0.0943230966303,1.9553,0.168799996376,0.261999994516,0.339100003242
601069.SH,636000000.0,189750000.0,0.225667773616,2.7633,0.302799999714,0.323799997568,0.335099995136
601088.SH,19889620455.0,1960463503.0,1.52541875139,16.37,1.52390003204,1.5856000185,1.77289998531
601098.SH,1796000000.0,634116520.0,1.01776358816,7.2852,1.10780000687,1.2404999733,1.36660003662
601099.SH,6816316370.0,5938331795.0,0.0829822984654,1.7216,0.114200003445,0.141399994493,0.175400003791
601100.SH,630000000.0,157500000.0,0.19972642927,5.6587,0.337999999523,0.455900013447,0.618099987507
601101.SH,1199998272.0,452433561.0,0.336341194048,5.8435,0.790799975395,0.80419999361,0.855799973011
601106.SH,6538000000.0,2477219039.0,-0.827301626328,1.409,,,
601107.SH,3058060000.0,523192546.0,0.3220155508,4.4496,,,
601111.SH,14524815185.0,1750826841.0,0.402423158268,5.6034,0.603900015354,0.69319999218,0.770399987698
601113.SH,833050000.0,374476100.0,0.158518123738,3.3526,0.0912000015378,0.11400000006,
601116.SH,410758800.0,159658350.0,0.266636783582,3.9966,0.222699999809,0.236200004816,0.259000003338
601117.SH,4933000000.0,1745064200.0,0.344280087103,5.6291,0.520699977875,0.619899988174,0.687099993229
601118.SH,3931171600.0,1216159576.0,0.0412854153607,2.0475,,,
601126.SH,813172000.0,435472454.0,0.328137115149,4.7101,0.458400011063,0.575200021267,0.606299996376
601127.SH,892500000.0,142500000.0,0.669056995395,4.541,0.759400010109,0.966199994087,1.14690005779
601128.SH,2222727969.0,222272797.0,0.482813018492,4.55,0.513400018215,0.574699997902,0.694800019264
601137.SH,627219708.0,121285044.0,0.339317682617,5.0635,0.393799990416,0.498199999332,0.615400016308
601139.SH,2214332211.0,342076386.0,0.353847780007,3.59,0.400900006294,0.45640000701,0.567600011826
601155.SH,2258484186.0,704684186.0,1.44131940377,6.6033,1.80519998074,2.39219999313,2.95910000801
601158.SH,4800000000.0,549039311.0,0.275584592,2.9185,0.406899988651,0.340200006962,0.365700006485
601163.SH,800000000.0,199999000.0,1.02606136821,9.9986,1.24849998951,1.58389997482,
601166.SH,20774190751.0,14967130945.0,2.64626433149,17.59,2.77060008049,3.04180002213,3.21079993248
601168.SH,2383000000.0,1710700000.0,0.0999664909778,4.8401,0.145899996161,0.190699994564,0.230800002813
601169.SH,15206675685.0,9513994823.0,1.18184936486,8.49,1.1751999855,1.27540004253,1.33879995346
601177.SH,400060000.0,195143750.0,6.75104234365e-05,4.0348,,,
601179.SH,5125882352.0,1728127428.0,0.234066588688,3.7661,0.257899999619,0.300000011921,0.351399987936
601186.SH,13579541500.0,3935850000.0,1.05353093107,9.2493,1.16100001335,1.29560005665,1.44669997692
601188.SH,1315878571.0,412000000.0,0.221022280581,2.9124,,,
601198.SH,2757960657.0,1004000000.0,0.49910851811,6.7855,0.616999983788,0.707700014114,0.81400001049
601199.SH,935206157.0,341177453.0,0.349927342416,2.6745,0.437599986792,0.514199972153,0.62239998579
601200.SH,702543884.0,311183100.0,0.741793470983,7.1842,0.925999999046,1.1384999752,1.41019999981
601208.SH,626601000.0,468644628.0,0.118328998071,3.7206,0.165999993682,0.19470000267,
601211.SH,8713933800.0,4122603949.0,1.15101784925,11.7106,1.21959996223,1.38160002232,1.58410000801
601212.SH,6972965867.0,698000000.0,0.0332719096071,1.6914,0.115599997342,0.136999994516,0.168400004506
601216.SH,8438017390.0,3037210990.0,0.216919673045,1.684,0.213400006294,0.245399996638,
601218.SH,991760000.0,629875412.0,0.106717545807,2.5846,0.164499998093,0.213799998164,0.326099991798
601222.SH,1764091819.0,946060392.0,0.281297428374,4.7201,0.413300007582,0.513599991798,0.593900024891
601225.SH,10000000000.0,2378017450.0,0.546751737657,3.74,0.784399986267,0.804899990559,0.899200022221
601226.SH,1155000000.0,403949820.0,-0.143097527861,2.9611,,,
601228.SH,6193180000.0,698680000.0,0.114389175306,1.8892,0.117700003088,0.12729999423,0.136700004339
601229.SH,6004450000.0,600450000.0,2.42260590062,19.96,2.55970001221,2.91619992256,3.27970004082
601231.SH,2175923580.0,474075978.0,0.463191057992,3.6246,0.50720000267,0.625899970531,0.792200028896
601233.SH,1231936300.0,364075800.0,1.05305756353,9.1699,1.24430000782,1.51400005817,1.7718000412
601238.SH,6499817098.0,581387496.0,1.26000684012,7.3531,1.68330001831,2.12470006943,2.33559989929
601258.SH,6675063402.0,4493777580.0,0.0689744942141,1.9724,0.109800003469,,
601288.SH,3.24794117e+11,35432990685.0,0.569477679302,3.95,0.581399977207,0.612900018692,0.62809997797
601311.SH,848395750.0,397303332.0,0.605617863079,6.0378,0.866299986839,1.05910003185,1.21389997005
601313.SH,397182443.0,229137244.0,0.348147779105,4.2555,0.412900000811,0.428499996662,0.465099990368
601318.SH,18280241410.0,9869945396.0,3.54191164919,22.51,3.92170000076,4.54390001297,5.11600017548
601328.SH,74262726645.0,24102170186.0,0.908490746947,7.93,0.919799983501,0.954299986362,1.01440000534
601333.SH,7083537000.0,3022785700.0,0.15728927173,4.0003,0.184599995613,0.204600006342,0.229499995708
601336.SH,3119546600.0,608474141.0,1.53387674991,19.74,1.91649997234,2.35579991341,2.6319000721
601339.SH,1500000000.0,403821988.0,0.412805770173,4.944,0.455000013113,0.521499991417,0.592199981213
601366.SH,860500460.0,176000000.0,0.433445170628,4.1506,0.481700003147,0.523000001907,0.532700002193
601368.SH,735810898.0,233688344.0,0.392877747402,3.8924,,,
601369.SH,1638770233.0,585299810.0,0.118869033649,3.7369,0.22650000453,0.294900000095,0.29469999671
601375.SH,3923734700.0,699982485.0,0.176332925967,2.7141,0.206799998879,0.243699997663,0.268799990416
601377.SH,6696671674.0,4684076757.0,0.332193342392,4.8581,0.374900013208,0.451999992132,0.511799991131
601388.SH,2025400000.0,1220886000.0,0.0714938650044,1.127,,,
601390.SH,22844301543.0,6212127235.0,0.562835548979,5.7886,0.628799974918,0.709100008011,0.764800012112
601398.SH,3.56406257089e+11,21563986024.0,0.783574907694,5.46,0.802900016308,0.836399972439,0.911300003529
601500.SH,726919085.0,174919085.0,0.247232818959,3.5283,0.275099992752,0.334399998188,0.382299989462
601515.SH,1112000000.0,287856722.0,0.51006412634,3.3157,0.601599991322,0.71850001812,0.847999989986
601518.SH,1213200000.0,426733506.0,0.167375057105,2.2284,0.115699999034,0.134100005031,0.156100004911
601519.SH,1987700000.0,746643341.0,-0.839445554163,0.4359,0.00449999980628,0.0493000000715,
601555.SH,3000000000.0,2188929918.0,0.48870716827,6.8389,0.625100016594,0.728900015354,0.881799995899
601558.SH,6030600000.0,3945159158.0,-0.49946200038,0.1727,,,
601566.SH,574637150.0,153369010.0,0.789484542428,8.0719,0.850399971008,0.96850001812,1.11080002785
601567.SH,1418806914.0,377532617.0,0.580640896933,4.9077,0.689599990845,0.849600017071,1.02149999142
601579.SH,497360000.0,146000000.0,0.332930443823,5.9994,0.391600012779,0.465000003576,0.585799992085
601588.SH,3367020000.0,1373699969.0,0.212346779645,3.5518,0.22460000217,0.27610000968,0.335299998522
601595.SH,373500000.0,93500000.0,0.611154750281,5.2937,0.785700023174,0.959999978542,1.10230004787
601599.SH,894068404.0,606496628.0,0.20157249637,2.9921,0.346799999475,0.480899989605,0.646499991417
601600.SH,14903798236.0,5831590467.0,0.0519370960169,2.4418,0.182699993253,0.228000000119,0.26780000329
601601.SH,9062000000.0,3308512016.0,1.30854116089,14.65,1.47979998589,1.79019999504,2.17280006409
601607.SH,2688910538.0,984117181.0,1.22963353064,12.1522,1.36129999161,1.55939996243,1.77260005474
601608.SH,4339419293.0,1360463490.0,-0.366737142416,1.6394,0.0110999997705,0.0520999990404,
601611.SH,2625000000.0,525000000.0,0.307524804598,2.8068,0.340299993753,0.375400006771,0.412699997425
601616.SH,935575000.0,650221180.0,-0.10335880419,2.4962,0.00800000037998,0.025399999693,
601618.SH,20723619170.0,3973891500.0,0.263105056857,2.9979,0.310099989176,0.358200013638,0.401499986649
601628.SH,28264705000.0,1500000000.0,0.708480771337,10.66,0.791800022125,1.01499998569,1.13629996777
601633.SH,9127269000.0,912729000.0,1.10764158798,5.4023,1.28709995747,1.48930001259,1.78090000153
601636.SH,2604987940.0,1227889750.0,0.402135334991,2.4213,0.373600006104,0.428299993277,0.521700024605
601666.SH,2361164982.0,1079686502.0,0.451657467398,4.813,0.531700015068,0.463400006294,0.531300008297
601668.SH,30000000000.0,12807617024.0,1.01911833333,6.0238,1.14479994774,1.29540002346,1.45070004463
601669.SH,15299035024.0,3119862708.0,0.448443009764,4.1752,0.523299992085,0.601499974728,0.687300026417
601677.SH,513296000.0,285677053.0,0.568420189481,7.6622,0.666800022125,0.851599991322,1.09230005741
601678.SH,1188000000.0,815342804.0,0.405859025564,4.2458,0.419499993324,0.52840000391,0.449900001287
601688.SH,7162768800.0,3003965007.0,0.887129265887,12.0765,1.01380002499,1.15299999714,1.26470005512
601689.SH,727577758.0,170700000.0,0.910729365616,5.4601,1.09940004349,1.41910004616,1.83389997482
601699.SH,2991409200.0,1133246688.0,0.449748387352,6.3763,0.905799984932,1.027099967,1.04159998894
601700.SH,1133232000.0,492067000.0,0.193500354341,2.7694,,,
601717.SH,1732471370.0,856800000.0,0.0673393772851,6.1051,0.329800009727,0.431400001049,0.499099999666
601718.SH,4391629404.0,1491393000.0,0.296142729244,3.69,0.310600012541,0.348500013351,0.383199989796
601727.SH,13431156430.0,2881327413.0,0.154596665657,3.3988,0.159999996424,0.168999999762,0.177399992943
601766.SH,28698864088.0,7751197270.0,0.364467630772,4.1155,0.456000000238,0.513000011444,0.584800004959
601777.SH,1256353379.0,615990723.0,0.0220330527005,5.408,0.384900003672,0.494500011206,0.587599992752
601788.SH,4610787639.0,1607992656.0,0.651410009972,10.4046,0.766399979591,0.908399999142,0.993799984455
601789.SH,976080000.0,545655490.0,0.201078494898,2.555,0.229800000787,0.318899989128,0.240199998021
601798.SH,354528198.0,118705461.0,-0.394808842483,5.137,,,
601799.SH,276155232.0,81436500.0,1.35384852451,13.9444,1.64830005169,2.09080004692,2.64700007439
601800.SH,16174735425.0,1422028119.0,1.08676581492,8.9363,1.16849994659,1.32920002937,1.5095000267
601801.SH,1989204737.0,624374381.0,0.723196706207,4.6123,0.65649998188,0.672399997711,0.726999998093
601808.SH,4771592000.0,549620700.0,-2.32089216597,7.2635,0.125100001693,0.277399986982,0.460399985313
601811.SH,1233841000.0,90466000.0,0.535801236472,6.8345,0.578100025654,0.633400022984,0.729399979115
601818.SH,46679095000.0,15087054020.0,0.652583345928,4.99,0.671599984169,0.703800022602,0.747300028801
601857.SH,1.83020977818e+11,4512384290.0,0.149627656493,6.5449,0.219899997115,0.309700012207,0.348800003529
601858.SH,790500000.0,130500000.0,0.390615829741,3.684,0.385800004005,0.429899990559,
601866.SH,11683125000.0,3521500614.0,0.134859927618,1.1688,0.124799996614,0.19580000639,
601872.SH,5299458112.0,1843255488.0,0.304264790432,3.0567,0.19619999826,0.26859998703,0.286599993706
601877.SH,2134469541.0,395363843.0,1.04002648246,8.4927,1.28480005264,1.50300002098,1.7365000248
601880.SH,12894536000.0,2425564838.0,0.0437389753094,1.3907,0.0487999990582,0.0529999993742,0.0608999989927
601881.SH,10137258757.0,600000000.0,0.518822928398,6.2343,0.569299995899,0.652599990368,0.787500023842
601882.SH,522000000.0,52200000.0,0.123814704042,2.0923,0.157100006938,0.190099999309,0.191699996591
601886.SH,1154050000.0,392959334.0,0.308089253499,5.7981,0.425000011921,0.532800018787,0.608200013638
601888.SH,976237772.0,436391672.0,1.87421118329,13.61,2.12479996681,2.53469991684,3.01519989967
601890.SH,959400000.0,598941654.0,0.0454187713258,3.078,,,
601898.SH,13258663400.0,1546792792.0,0.257988222252,6.6006,0.330900013447,0.362500011921,0.44089999795
601899.SH,21540743650.0,10132450470.0,0.129135356337,1.3524,0.198799997568,0.247799992561,0.288599997759
601900.SH,819100000.0,175600000.0,0.515873337334,4.5057,0.602199971676,0.685899972916,0.816999971867
601901.SH,8232101395.0,3878162584.0,0.258315494398,4.36,0.365799993277,0.436500012875,0.511900007725
601908.SH,1996817701.0,844993893.0,0.0796024713926,3.13,0.323399990797,0.45039999485,
601918.SH,2590541800.0,1422638996.0,0.172114796658,1.8382,0.242699995637,0.24699999392,0.316100001335
601919.SH,10216274357.0,3078079713.0,-0.504300579194,1.8394,0.230700001121,0.293999999762,0.352400004864
601928.SH,2544900000.0,692119742.0,0.476420563134,4.6837,0.514400005341,0.54390001297,0.596700012684
601929.SH,3110801192.0,2037783828.0,0.104291322147,2.0245,0.177900001407,0.201199993491,0.156100004911
601933.SH,9570462108.0,3539198794.0,0.158162059023,2.0833,0.169499993324,0.212699994445,0.270900011063
601939.SH,2.50010977486e+11,8901075830.0,0.9340389864,6.52,0.953999996185,1.00600004196,1.10730004311
601952.SH,1060000000.0,260000000.0,0.500009990453,3.37,0.554700016975,0.632099986076,0.698099970818
601958.SH,3226604400.0,833113400.0,0.0432901012749,3.947,0.054200001061,0.0741000026464,0.1386000067
601965.SH,961179867.0,320021835.0,0.368172791701,4.2595,0.464700013399,0.570900022984,0.648400008678
601966.SH,1200000000.0,200000000.0,0.82664440685,6.8762,1.02540004253,1.26040005684,1.51600003242
601968.SH,833333300.0,313333300.0,0.0085274735691,2.3868,0.0155999995768,0.0204000007361,0.0275999996811
601969.SH,1954720314.0,205337000.0,-0.0906435095758,2.5287,-0.00170000002254,0.0220999997109,0.0623999983072
601985.SH,15565430000.0,4229650000.0,0.301549220388,2.6924,0.336400002241,0.395500004292,0.467099994421
601988.SH,2.94387791241e+11,20493956739.0,0.559153622866,4.59,0.574800014496,0.602599978447,0.618399977684
601989.SH,19079897108.0,8684922009.0,0.0400310352533,3.0964,0.0571999996901,0.0766000002623,0.0631000027061
601991.SH,13310037578.0,2017508387.0,-0.201029184502,3.0316,0.217399999499,0.313499987125,0.375999987125
601992.SH,10677771134.0,3430811590.0,0.278763419525,3.7149,0.350100010633,0.435299992561,0.515100002289
601996.SH,958184000.0,478878000.0,0.112855953836,3.7471,0.134299993515,0.190400004387,0.270300000906
601997.SH,2298591900.0,500000000.0,1.65861369302,9.57,1.89750003815,2.32820010185,3.08069992065
601998.SH,48934796573.0,2966235763.0,0.854565726816,7.21,0.881099998951,0.922999978065,0.996100008488
601999.SH,550914700.0,178914700.0,0.231051065201,3.5287,0.244900003076,0.293799996376,0.370400011539
603000.SH,1105691056.0,475240856.0,0.01994713318,2.4425,,,
603001.SH,400980000.0,149242283.0,0.76400311023,10.4939,0.961499989033,1.11609995365,1.27330005169
603002.SH,614411700.0,351882680.0,0.0452928134344,1.6931,,,
603003.SH,441114597.0,66583108.0,0.0878752468715,9.34,,,
603005.SH,226696955.0,114487715.0,0.264438864298,7.4373,0.744499981403,1.15330004692,1.53030002117
603006.SH,192835586.0,68313798.0,0.638744036902,4.4586,0.801800012589,0.888499975204,0.948400020599
603007.SH,333375000.0,83375000.0,0.28720592276,6.467,0.425999999046,0.639999985695,
603008.SH,394257787.0,269306875.0,0.554213005411,6.4952,0.738900005817,0.971000015736,1.24769997597
603009.SH,131307557.0,36131660.0,0.45549271037,9.8168,0.533200025558,0.625299990177,0.714800000191
603010.SH,254391982.0,104118678.0,0.6081158905,4.2871,,,
603011.SH,446198794.0,140500000.0,0.11304722128,3.7793,0.181099995971,0.230800002813,0.310299992561
603012.SH,636560000.0,267896944.0,0.153010256708,3.8408,0.327100008726,0.441799998283,0.517899990082
603015.SH,400200000.0,158800800.0,0.15160025917,2.847,0.195899993181,0.237900003791,0.313300013542
603016.SH,148160000.0,37050000.0,0.435848960178,5.5906,,,
603017.SH,275373728.0,89766308.0,0.445679737902,5.7327,0.610300004482,0.754999995232,0.964699983597
603018.SH,208000000.0,114531166.0,1.04612839231,9.3804,1.3885999918,1.80149996281,2.22070002556
603019.SH,643023970.0,326579704.0,0.331096860402,4.5463,0.478599995375,0.616999983788,0.815500020981
603020.SH,320000000.0,164660000.0,0.524157446688,5.8288,0.665700018406,0.791899979115,0.933799982071
603021.SH,319948070.0,166296000.0,0.163302814797,11.0193,0.206300005317,0.278200000525,0.331299990416
603022.SH,200000000.0,49575250.0,0.13715064025,2.9157,,,
603023.SH,360000000.0,126977000.0,0.214562743389,1.5048,,,
603025.SH,447000000.0,47615608.0,0.54879700783,3.0791,,,
603026.SH,202680000.0,125538853.0,0.86456544479,7.713,1.80439996719,2.13470005989,2.06399989128
603027.SH,160000000.0,48491926.0,0.713579259687,5.7995,0.887700021267,1.17369997501,1.51040005684
603028.SH,220800000.0,79233796.0,0.136121517889,3.099,,,
603029.SH,93340000.0,26705460.0,0.292660845082,7.6038,0.309599995613,0.357800006866,
603030.SH,179553111.0,63700220.0,0.624328440124,8.163,0.778500020504,0.983799993992,1.2867000103
603031.SH,80000000.0,20000000.0,0.557690036875,7.4057,0.555100023746,0.582700014114,0.620599985123
603032.SH,133340000.0,33340000.0,0.366803315284,3.1839,0.352899998426,0.428200006485,
603033.SH,90700000.0,22700000.0,0.829258324476,12.2054,1.08729994297,1.22119998932,
603035.SH,280000000.0,70000000.0,0.831054685571,7.6366,0.983299970627,1.10979998112,
603036.SH,203360000.0,50840000.0,0.299890472168,4.7403,0.3587000072,0.411900013685,0.373699992895
